video_id,post_date,views,comment_likes,comment_replies,comment_text,themes,stance,emotion,url
7645351638957313302,2026-05-29,1180,1,0,Hey 🫶🏻,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7645351638957313302
7644863912545881366,2026-05-28,25000,15,1,I truly believe there now needs to be more endometriosis centres across the country to meet the demand,other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,9,1,"I had endo surgery just over a year ago, I was told they found lesions and removed them, I was still in pain that seemed to get worse and worse, had an ultrasound a couple of weeks ago and they found an 8cm Dermoid cyst on my ovary and several calcified cysts all over my ovaries that were blatantly missed or just ignored. I feel so broken by a system that just does not seem to care","post_op_experience, personal_story",personal_story,distress_frustration,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,5,6,My mri they said it was completely normal and it was extremely disheartening,imaging_mri,personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,4,1,6 months post op. still in loads of pain...whyyy!,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,2,0,I think we need to know who to go to in our area via NHS,other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,1,0,"the surgeons in newham literally told me they won’t operate on me because the scans show nothing and they’d hate to waste their time on something that isn’t there. i was diagnosed literally in april, the endo is behind my liver. if you feel that somethings wrong, keep pushing!!!","advocacy_what_to_ask, imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,1,0,true,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,1,2,"See this seems to be my problem, surgery by people who aren’t experts 😭",other_uncategorized,personal_story,distress_frustration,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,"I have my scan on the 15th of this month, and I’m opting for the internal scan also as long as I’m asleep for it. I’ve bee in pain so long so I really hope this doesn’t go to waste, wish me luck ❤️‍🩹","imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,Got diagnosed with adeno after ultrasound and now waiting for my MRI to exclude endo… I don’t know what to expect and what to hope for anymore 🥹🥹,imaging_mri,personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,How do find one...,other_uncategorized,question,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,"They said my mri show cervix ehrn I was removed I had two surgeries one endometriosis removed it and one after nerve damage, tech kept saying it was cervix my wonderful gp as like I’m calling prior surgeron got on phone with tech said reading this wrong look again turns out it was scar tissue","imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,Iv been ignored over and over while they miss things. I had a team of gynaecologist around my bed 4 of them all reading the same mri. But yet all 4 came up with different findings and none of them were the same like all the answers were different 1 said it was in my uterus and don’t have endo were 2 others said no it’s she has it inside and out and it’s spreading another said no it’s just serface endo . Iv been told this last op they would be removing a lot of it they left it all in there I’m battling with them and getting no were I have all medical records with there findings over the years but no treatment. These illnesses do not stop they grown and grown and grown but yet they say mine hasn’t they don’t know what there doin,"imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,But yet won’t refer me to the rite specialist. They say they will do I don’t trust them . Never have they followed up anything after there findings. And say scans and mri are normal . I don’t believe they have a clue what there doin . I’m struggling to even now how to sue them or get a second opinion. Everything scan and test they do is normally but I’m riddled makes no sense,imaging_mri,personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,Been diagnosed since 2003 with endo adeno and pso for over 26 years iv had 7 surgeries but yet never treated just diagnosed. I believe it’s rite up in my chest as I have symptoms of this they refuse to send me specialist with all there finding and send me on my way . I have just had surgery on 2nd of may believing I was getting but they removed nothing but say it a server complex case but they will now remove my womb and uterus . They say it’s solves everything . Endo is in my body has been since 12 years old I’m now 44 . I get told it not real it’s in my head it can’t be that painful. I have bleed now sold 2 years due to fybroids . I have stomach issues bowl issues chest problems pain in back on chest in legs . I feel I’m in labour all day every day . No pain killer work I been describe so many different ones and all it’s done is give me oesophageal polyps as well as stomach ulcers since 1016 due to all meds killing my stomach off . I can feel stomach and bowl stuck together but yet mri says it’s not there blood are normals all are normal scans are normal but the findings after surgery are so bad it everywhere. Iv only just been told iv never been treated . I was admitted after surgery as they made things worse as they just irritated all my diseases. I suffer chronic pain daily . I told them I want to be referred or I will sue the hospital. They won’t refer me but yet now after 15 years of fighting have they agreed for hysterectomy with gyny now,"post_op_experience, imaging_mri, personal_story",personal_story,distress_frustration,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,they found my endo on several ultrasounds as well as on the MRI it was HUGE i had surgery in the beginning of march they did a laparotomy and even had to remove my appendix cuz it spread to there they game ne some pills that i need to take everyday and they told me i probably wont be getting my periods anymore but i have been bleeding lik on and off all the time for the past 2 months (id bleed for 4 days then stop for 2 then again for 3 and so on and on) and i gen dk what to do and sadly i am still in pain like most of the time idk what to do,"imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644863912545881366,2026-05-28,25000,0,0,👏🏻👏🏻👏🏻👏🏻,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7644863912545881366
7644218706028956950,2026-05-26,836,0,2,How can a appointment be booked please?,general_question,question,neutral,https://www.tiktok.com/@docmap/video/7644218706028956950
7644218706028956950,2026-05-26,836,0,1,How much does it cost,other_uncategorized,question,neutral,https://www.tiktok.com/@docmap/video/7644218706028956950
7643867792634154262,2026-05-25,970,0,0,Oh hey 👋🏻,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7643867792634154262
7643525601353075990,2026-05-24,903,0,0,"Completely agree AI can be so helpful! I had a laparscopy in December and they found adhesions on my bowel and my ovary was adhered to my pelvic wall. No active endo but did find old pelvic scarring. They managed to release some adhesions on my bowel but couldn't do anything with my adheared ovary as it was risking my utera (I never know how to spell that 😂) I went back for my follow up in March and told my consultant I was still in lots of pain. She completely dismissed my pain and told me that my adheared ovary wouldn't cause me that much pain (I'm struggling to walk as I have sciatic type pain in my leg and my ovary literally feels like it's pulsating and being ripped out of my body!) She just told me to loose weight and the pain should pass! This didn't sit right with me so I used Chat GBT to deep dive into my issues. Through this, I was able to educate myself on a lot of things. It told me that I should be referred to an endo specialist as my laparscopy was incomplete, there was a risk to my utera (that word again!), even though she had released some adhesions on my bowel.. that should have been done by a specialist and that due to my ovary being adhered to my pelvic wall, it's classed as pelvic distortion. All of these fit the criteria to be referred to an endo specialist, which she should have done right after my surgery 🙄 I then asked Chat GBT to create a letter I can send to my GP requesting for a second opinion and to be seen by an endo specialist. The letter was brilliant and really clear. I sent it off not really expecting much back but within a week my GP called me and couldn't believe I had been dismissed like that and agreed with me that I should be referred to an endo specialist! She sent the referral off to the Endo specialist centre on Oxford as that's the closest place to. me and my referral has been accepted!! All this because of AI! I now have the long wait to be seen but I would rather wait it out to be seen by a specialist than a general gynocologist that thinks loosing weight is the only key to becoming pain free! (I'm 14 stone so not too overweight either!) So thank you AI!","system_frustration, humor_reaction, validation_gratitude, personal_story",agree_validate,humor,https://www.tiktok.com/@docmap/video/7643525601353075990
7642386611526716694,2026-05-21,1232,1,0,You are your own biggest advocate 🫶🏻,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7642386611526716694
7642386611526716694,2026-05-21,1232,1,0,🫶🏻,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7642386611526716694
7641917387201187094,2026-05-20,1629,1,0,"I got assigned an endometriosis nurse at the end of last year. She's fantastic however she is based over 200 miles away and covers a massive area. I agree with Liz, everyone with endo deserves a local endo nurse!",other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7641917387201187094
7641917387201187094,2026-05-20,1629,0,0,Hi Liz - Am I able to message this page with some questions for you please? I had ablation on bilateral utero sacral endometriosis over 10 years ago 😬,"personal_story, general_question",personal_story,neutral,https://www.tiktok.com/@docmap/video/7641917387201187094
7641554459755089154,2026-05-19,10100,1,0,I didn’t know this I had an ablation 15 years ago,personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7641554459755089154
7641128554654256387,2026-05-18,1518,1,2,so what about new pain 12 weeks post total hysterectomy?,general_question,question,neutral,https://www.tiktok.com/@docmap/video/7641128554654256387
7641128554654256387,2026-05-18,1518,1,0,this happened with my second surgery :( i’m scared to ever have surgery again,other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7641128554654256387
7641128554654256387,2026-05-18,1518,1,0,my pain has worsened since being on the coil and it’s to the point it’s affected my ability to walk at times 😭 my surgery isn’t until next year cause i need bowel and gynae surgeons for my endo :(,"advocacy_what_to_ask, post_op_experience, personal_story",personal_story,distress_frustration,https://www.tiktok.com/@docmap/video/7641128554654256387
7641128554654256387,2026-05-18,1518,1,0,@Eden| Endo Awareness/support🎗,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7641128554654256387
7641301413062102294,2026-05-18,2496,0,1,"My endo specialist told me my pain wasn’t my endo , he wouldn’t even acknowledge that my uterus was tethered to my bowel. Feeling very dismissed",other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7641301413062102294
7641301413062102294,2026-05-18,2496,0,0,"It showed up on my mri, I had one surgery but only to remove my ovaries","imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7641301413062102294
7641301413062102294,2026-05-18,2496,0,0,Had an Mri ( not for a endo specialist ) they said they can not see anything my gyno suspects i have endo ( I also have been diagnosed with PCOS ) I am crippled in pain most days out of the month . It started about 4 years ago it would come for afew days and leave now I feel like its always there . I got the nerve blocking injection last Friday and the pain is worse ended up in a&e again got a ct scan they Said they cant see anything. Im due to get a laparoscop but the waiting list is 12 months . I am not sure if its a 360 scope . If endo is not found do you have any advice moving forward ? thanks,"advocacy_what_to_ask, post_op_experience, imaging_mri, validation_gratitude, personal_story, general_question",agree_validate,distress_frustration,https://www.tiktok.com/@docmap/video/7641301413062102294
7640116261598350614,2026-05-15,11200,6,2,I went through the exact same. I knew they were wrong. They ordered an MRI after to prove me wrong (it wasn’t even the right MRI). They discharged me with IBS. So I paid £15k for a private surgery a year later and it took 6 hours to remove most of it and ended up staying inpatient for a week with an ovarian suspension. It was so bad there is no way they couldn’t have spotted it. I’m still so angry and I’m absolutely taking this further now x,"imaging_mri, personal_story",personal_story,distress_frustration,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,6,0,Why do surgeons operate when they know they don’t have enough training? It seems crazy this is still going on.,"advocacy_what_to_ask, general_question",question,neutral,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,4,0,First mistake was going to general gynaecologist 😭. Most of them are trained enough for endometriosis,other_uncategorized,statement,distress_frustration,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,1,0,my exact experience 🙃,other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,1,0,"I had varies procedures and they couldn’t see any endo, when I had my hysterectomy the endometriosis was all over my bladder bowel gall bladder pelvic wall, they kept telling me that I didn’t have it",personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,0,1,"hi, I have umbilical endometriosis. im suffering with back and leg ache too. my doctor has just diagnosed me with polymyalgia rheumatica with the aches. people over 60 get that. he wants to start me on strong steroids but im in two minds to start as I think its linked to endo. can u help me x",personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,0,0,i have had severe pain ever since i had my first period and alot more other symptoms when i was 9 i started seeing doctors when i was 12/13 i am now 16 been seen many times by many people iv always been told i dont have endometriosis since i have never had severe bleeding i have a mri to see if i have endometriosis hopefully soon will it always show up on mri if i do?,"imaging_mri, personal_story, general_question",personal_story,neutral,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,0,0,I have ademyosis and endo - years ago I was told scarring on POD and had 3 prem babies. constant issues with bowels and just had cameras for both ends and bowel was agony and results clear - it was said by gastro it could be behind and pushing or fused and hence why one side of my stomach /right side is large and other is small - I literally feel stuck- on wait list for laproscopy and they offered me a hysterectomy at 41 ! havent been in to see anything - i have declined and asked for new coil whilst under and to remove endo where can and 360 view @docmap,"advocacy_what_to_ask, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,0,0,I went through laparoscopic surgery for total hysterectomy and salpingectomy because abnormal perimenopausal bleeding. Went in they said they took the tubes but hysterectomy wasn’t able to be completed due to stage 4 endo with frozen pelvis and obliterated cul de sac. Was sent home with pictures and progesterone and told if not experiencing pain to wait for menopause.😫,other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7640116261598350614
7640116261598350614,2026-05-15,11200,0,0,@Sammy Joe,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7640116261598350614
7639651293883206935,2026-05-14,1370,0,0,Thank you very much for this 😊,validation_gratitude,agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7639651293883206935
7639651293883206935,2026-05-14,1370,0,0,Great info🥰,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7639651293883206935
7639651293883206935,2026-05-14,1370,0,0,I asked them to remove my hernia (was told my colorectal specialist that it’s routine to remove after laparoscopy) and to remove my Lutheral cyst as I was getting severe pain and they said they couldn’t find my hernia and that the cyst shouldn’t be causing me paid so they didn’t remove it?????,"post_op_experience, personal_story, general_question",personal_story,neutral,https://www.tiktok.com/@docmap/video/7639651293883206935
7639773005035375894,2026-05-14,1392,0,0,May I please ask if fibromyalgia can mimic endo pain? I started off with endo that lead on to fibromyalgia. I am having debilitating endo pain again sadly it got put down to fibromyalgia as I had a laparoscopy in 2012 that was “clear” this was a gynaecologist appointment last year. I’m waiting on a second opinion.,"post_op_experience, personal_story, general_question",personal_story,neutral,https://www.tiktok.com/@docmap/video/7639773005035375894
7639773005035375894,2026-05-14,1392,0,2,"I dont have a pouch of Douglas, it's been obliterated 😂😂😂","humor_reaction, pouch_anatomy_question",personal_story,humor,https://www.tiktok.com/@docmap/video/7639773005035375894
7639773005035375894,2026-05-14,1392,0,1,"is it normal to have all my pain i. the right side , lower back , groins get so painful ! pain after going to toilet .. they won’t scan me 😢i’m on waiting list for laparoscopi, my right side drives me crazy xx","imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7639773005035375894
7639345448112672022,2026-05-13,1066,2,0,Thank you🥰,validation_gratitude,agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7639345448112672022
7639345448112672022,2026-05-13,1066,2,0,Fantastic information. Thank you,validation_gratitude,agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7639345448112672022
7639345448112672022,2026-05-13,1066,1,0,"I think I would just show him/her this video , you say it all, swiftly and succinctly 🙏🏻🔥💚💫",other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7639345448112672022
7639345448112672022,2026-05-13,1066,0,0,Hello Lizzie ❤️❤️❤️,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7639345448112672022
7639345448112672022,2026-05-13,1066,0,1,"Hi, I have just asked my consultant if all of this was checked in my first surgery when I had an ablation. I had a few pictures back in 2024. I have just had them come back and say the following- Endometriosis outside pelvis is quite rare. Bowels were not involved at the time of laparoscopy, though we will have an update with MRI. Its not possible to check diaphragm completely with laparoscopy due to position of upper abdominal organs. I have gone back again and asked what was checked and mentioned about wanting a 360 assessment. also they will look to do an excision this time. apparently it wasnt possible the first time because my womb was too angry and inflamed and bleeding. Wondering if what my specialist has said is right or should I be seeking to speak to another specialist? many thanks.","advocacy_what_to_ask, post_op_experience, imaging_mri, validation_gratitude, personal_story, general_question",agree_validate,distress_frustration,https://www.tiktok.com/@docmap/video/7639345448112672022
7638541093646191894,2026-05-11,1200,0,0,The best endo nurse you are Liz ❤️sharee bush ❤️,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7638541093646191894
7637061986777402646,2026-05-07,664,1,0,Yep 13 and fainting I remeber very well. Being told to get a grip and take an admit powder !! All the time it was endeometriosis and properly diagnosed at age 22 but by that time it was in the bowel. Never think it’s normal always get a doctors opinion. But on saying that the first GP I saw put me on the pill to resolve the situation and again it only masked what was going on.,personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7637061986777402646
7637061986777402646,2026-05-07,664,0,0,Askit Powder,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7637061986777402646
7637168703532027158,2026-05-07,2689,4,0,"You are an amazing woman-thank you so much for sharing🥰 So true, fatigue is so overlooked, especially when nothing shows up in bloods. GP has always wanted to say 'how is your life style.' Never hear the facts because trained to hear- Alcohol, not looking after yourself! xx",validation_gratitude,agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7637168703532027158
7637168703532027158,2026-05-07,2689,1,0,I’ve had two huge surgeries. Had the hysterectomy for Adeno in the end. I can sleep for days and still tired.,other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7637168703532027158
7637168703532027158,2026-05-07,2689,1,0,"Living with endo for 30 years… has lighted, then told I had it but then lied and said we got it all it won’t come back. 10 yrs of not being believed, went private , whole insides stuck and bowel resection and hysterectomy. Year on, still in pain - the bleeding ! One thing stopped 🥺",personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7637168703532027158
7637168703532027158,2026-05-07,2689,0,0,I spend 70% of my time in bed I get tired just sweeping my room,personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7637168703532027158
7634579404131241239,2026-04-30,3043,1,0,I had a pelvic MRI and on my results letter it literally just said 'This is a normal pelvis'. That was it. Turns out my bowel and left ovary were adhered to my pelvic wall! Yeah....that's completely normal 😳🙄,"imaging_mri, humor_reaction, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7634579404131241239
7634579404131241239,2026-04-30,3043,0,2,"My endo specialist told me and mri can either over diagnose or under diagnose endometriosis, is that true?","imaging_mri, general_question",personal_story,neutral,https://www.tiktok.com/@docmap/video/7634579404131241239
7634579404131241239,2026-04-30,3043,0,1,"Does the radiologist you work with look at scans privately, if so do you know what they charge?","imaging_mri, general_question",question,neutral,https://www.tiktok.com/@docmap/video/7634579404131241239
7634579404131241239,2026-04-30,3043,0,0,So I had an mri done the radiologist report aside from noting an endometrioma notes everything else as normal however I did go see specialist couple days ago and they will be calling me this week to schedule excision surgery after the Dr looks over the mri so expecting since he’s a specialist his read will be very different than the radiologist who likely lacks on spotting endo,"imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7634579404131241239
7634579404131241239,2026-04-30,3043,0,0,I had a private MRI that’s how I got a proper diagnosis years ago stage 4!,"imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7634579404131241239
7634274846117104918,2026-04-29,1145,1,0,I was lambasted by a GP at a surgery when I asked if it was possible that endeometriosis was still active at age 69. Bowel issues and kept giving me laxatives. I moved house and different area and surgery and a year later age 70 have now been referred for bowel ct scan with contrast after a failed coloncoscopy. I had a previous bowel resection and my bladder was stuck to my bowel. Full hysterectomy and all this surgery was done when I was mid 30s.,"imaging_mri, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7634274846117104918
7632002231339928854,2026-04-23,1453,1,1,"Great idea to bring education into schools, it is much needed! xx",other_uncategorized,agree_validate,neutral,https://www.tiktok.com/@docmap/video/7632002231339928854
7632002231339928854,2026-04-23,1453,1,0,Girls need to understand it’s not embarrassing to talk about your periods too. Awareness on what is not normal is needed. I put up with this for too long before finding out I had endometriosis.,"pouch_anatomy_question, personal_story",agree_validate,neutral,https://www.tiktok.com/@docmap/video/7632002231339928854
7632002231339928854,2026-04-23,1453,1,0,women's health has a long way to go before it's really truly in hand. I'm stage 4 fibrotic endometriosis. as a kid I had to go home on the first day of my period. as I got older I would have an episode every few months where I'd be vomiting then.pass out. I think maybe I had endo for the whole time,personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7632002231339928854
7631220659770690818,2026-04-21,11000,8,1,During my lap they didn’t do either just had a look at it and left it😅,other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,5,1,"It would be really helpful if you could provide a letter on guidance of what we could ask for. Paper trails are so important when you’re constantly getting told no. I would love to do this myself, but don’t have the medical qualifications or knowledge to! ♥️","advocacy_what_to_ask, system_frustration",agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,1,0,cyst draining and ablation is what my gyne recommended. luckily I had already done a lot of research and now am waiting first ever surgery with an endo specialist at a BSGE accredited centre.,personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,1,1,Thank you for sharing your expertise and experience xx,validation_gratitude,agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,1,0,Thankyou for explain him booked in for 13 July surgery so helping with clarity - I’m in Aus :),validation_gratitude,statement,gratitude_hope,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,1,0,Thank you Liz🥰,validation_gratitude,agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,1,1,"had an ablation in 2013, worked well until 2021, now i have stage 4 endo, frozen pelvis, adhesions and bowel adhesions and ashermans syndrome with the top of my uterus thickening. would not recomend ablatiom at all",personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,0,0,I was told I was getting an excision but during my lap they did ablation. This definitely puts things into perspective.,personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,0,0,I had surgery before 6 days with one of the BSGE accredited NHS surgeon and they have done ablation. I am so scared now . I waited for it 2 years. I was told before that excision will be done.,"advocacy_what_to_ask, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,0,0,Exactly what the surgeon told me. In my sigma the excision was needed to remove the disease…,advocacy_what_to_ask,agree_validate,neutral,https://www.tiktok.com/@docmap/video/7631220659770690818
7631220659770690818,2026-04-21,11000,0,0,I had one ovary endo excised and one ablated to try and preserve as much fertility as possible.,personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7631220659770690818
7631307430890048790,2026-04-21,5889,0,1,"More information if possible, would this cover NIreland as well?",general_question,question,neutral,https://www.tiktok.com/@docmap/video/7631307430890048790
7631307430890048790,2026-04-21,5889,0,1,How much is it and do you have it in Sheffield/manchester,other_uncategorized,question,neutral,https://www.tiktok.com/@docmap/video/7631307430890048790
7630900114982210838,2026-04-20,381000,2513,17,At this point I’m going to get a degree in medicine and do it myself 😐,system_frustration,statement,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,723,7,shouldn't they know this. why do we have to tell them,other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,579,20,I had mine 6 months ago and now my pain in worse. anyone else?,"post_op_experience, personal_story, general_question",personal_story,distress_frustration,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,449,2,This is the lady who told me I had endometriosis after surgery... Incredible woman,"post_op_experience, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,278,0,"Same 🫠 going through all that made me feel so out of control… pain, heaviness, low energy all the time. I tried so many things and still felt stuck. A friend in a forum mentioned Eat Like a Woman Protocol written by loren green. I followed it and everything shifted—30 lbs gone, no more bloat, clearer mind, steady energy. kinda wild this isn’t talked about more, love it)",other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,278,0,"Same 🫠 going through all that made me feel so out of control… pain, heaviness, low energy all the time. I tried so many things and still felt stuck. A friend in a forum mentioned Eat Like a Woman Protocol written by loren green. I followed it and everything shifted—30 lbs gone, no more bloat, clearer mind, steady energy. kinda wild this isn’t talked about more, love it)",other_uncategorized,personal_story,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,164,5,"I had my surgery with a general gynaecologist, was in surgery for 30 minutes, told there was no endo and pain is in my head. No photos either to take to a specialist.",personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,127,16,I had pouch of Douglas endo and it was so painful,"pouch_anatomy_question, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,127,16,I had pouch of Douglas endo and it was so painful,"pouch_anatomy_question, personal_story",personal_story,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,56,1,"Recently had one but didn’t tell me where they looked , was not aware of this helpful information hope this reaches someone before they have it for a better outcome",other_uncategorized,agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,51,10,"question why is nobody doing MRIs? i had one done in Russia electively just to check if my lap surgery in Ireland missed any (they didn't thankfully), confirmed adenomyosis, checked the rest, all for an hour of my time and €100 privately. why is it not an option in Ireland?","validation_gratitude, personal_story, general_question",personal_story,gratitude_hope,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,30,1,"Saw liz many years ago, very knowledgeable and skilled person.",other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,30,1,"Saw liz many years ago, very knowledgeable and skilled person.",other_uncategorized,statement,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,26,6,"I’m still so convinced my doctors missed endo, I don’t know that I can go through the mental process of requesting another one and if it doesn’t show it I’m lost again",personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,22,5,"Wow, we are so moved by the response to this video! Thank you to everyone sharing their own stories and helping us reach more people who need to watch this. We’ll be posting more from our interviews with Liz soon, so stay tuned. For those asking, Liz is an Endometriosis Clinical Nurse Specialist based in Wales who provides private virtual consultations. If you’re looking to connect with her, let us know and we can help.",validation_gratitude,agree_validate,gratitude_hope,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,19,7,I had a gynaecologist and she found endo and adenomyosis last week. They removed the endo and have now asked if id like to try Dienogest before deciding if I want a hysterectomy. I’m 40.,personal_story,personal_story,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,17,13,what if you ask for a 360 an they say no are they allowed to say no?,"advocacy_what_to_ask, general_question",question,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
7630900114982210838,2026-04-20,381000,17,0,"sounds good but ... very unlikely they would take any notice of what we ask for, as the patient",advocacy_what_to_ask,statement,neutral,https://www.tiktok.com/@docmap/video/7630900114982210838
